EventId,EventTemplate,Occurrences
ed51e783,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@51c693d, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@6a57ae10, org.springframework.security.web.context.SecurityContextPersistenceFilter@4a00d9cf, org.springframework.security.web.header.HeaderWriterFilter@589da3f3, org.springframework.web.filter.CorsFilter@766653e6, org.springframework.security.web.authentication.logout.LogoutFilter@50313382, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@20d7d6fb, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6736fa8d, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@52815fa3, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4e07b95f, org.springframework.security.web.session.SessionManagementFilter@39d76cb5, org.springframework.security.web.access.ExceptionTranslationFilter@1cd629b3, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@329dbdbf]",1
6dd70c6a,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1130520d, org.springframework.security.web.context.SecurityContextPersistenceFilter@3fce8fd9, org.springframework.security.web.header.HeaderWriterFilter@5e21e98f, org.springframework.security.web.authentication.logout.LogoutFilter@4d6025c5, edu.fudan.common.security.jwt.JWTFilter@5f77d0f9, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7d94beb9, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@23202fce, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@463fd068, org.springframework.security.web.session.SessionManagementFilter@5f20155b, org.springframework.security.web.access.ExceptionTranslationFilter@39b43d60, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@352ff4da]",1
a9fe8324,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@7dfd3c81, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2584b82d, org.springframework.security.web.context.SecurityContextPersistenceFilter@34bde49d, org.springframework.security.web.header.HeaderWriterFilter@782859e, org.springframework.web.filter.CorsFilter@7bbc8656, org.springframework.security.web.authentication.logout.LogoutFilter@6f43c82, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@446a1e84, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1b1cfb87, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@821330f, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6933b6c6, org.springframework.security.web.session.SessionManagementFilter@23f5b5dc, org.springframework.security.web.access.ExceptionTranslationFilter@3932c79a, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@29d80d2b]",5
3102587d,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@60f00693, org.springframework.security.web.context.SecurityContextPersistenceFilter@431cd9b2, org.springframework.security.web.header.HeaderWriterFilter@f1da57d, org.springframework.security.web.authentication.logout.LogoutFilter@68c9d179, edu.fudan.common.security.jwt.JWTFilter@79207381, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5b7a7f33, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@57bc27f5, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@491b9b8, org.springframework.security.web.session.SessionManagementFilter@26abb146, org.springframework.security.web.access.ExceptionTranslationFilter@4722ef0c, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@c05fddc]",5
60c161b2,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@4722ef0c, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@48e1f6c7, org.springframework.security.web.context.SecurityContextPersistenceFilter@f78a47e, org.springframework.security.web.header.HeaderWriterFilter@740cae06, org.springframework.web.filter.CorsFilter@55cb6996, org.springframework.security.web.authentication.logout.LogoutFilter@1ed4ae0f, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@53fe15ff, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@644baf4a, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7526515b, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1807e3f6, org.springframework.security.web.session.SessionManagementFilter@26d9b808, org.springframework.security.web.access.ExceptionTranslationFilter@f0c8a99, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@76a4ebf2]",1
19985d10,"Creating filter chain: <*> <*> org.springframework.security.web.context.SecurityContextPersistenceFilter@25df00a0, org.springframework.security.web.header.HeaderWriterFilter@7e990ed7, <*> org.springframework.security.web.authentication.logout.LogoutFilter@5884a914, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@5a5a729f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4d15107f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7b4c50bc, <*> org.springframework.security.web.session.SessionManagementFilter@c05fddc, org.springframework.security.web.access.ExceptionTranslationFilter@4d14b6c2, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@aba625]",5
f3f86767,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@15888343, org.springframework.security.web.context.SecurityContextPersistenceFilter@2de56eb2, org.springframework.security.web.header.HeaderWriterFilter@7bd7d6d6, org.springframework.security.web.authentication.logout.LogoutFilter@338fc1d8, edu.fudan.common.security.jwt.JWTFilter@33ecda92, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5745ca0e, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@17bffc17, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@14fc5f04, org.springframework.security.web.session.SessionManagementFilter@239a307b, org.springframework.security.web.access.ExceptionTranslationFilter@3de8f619, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5fb759d6]",5
0fc462b5,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4145bad8, org.springframework.security.web.context.SecurityContextPersistenceFilter@52719fb6, org.springframework.security.web.header.HeaderWriterFilter@a38c7fe, org.springframework.security.web.authentication.logout.LogoutFilter@18df8434, edu.fudan.common.security.jwt.JWTFilter@d86a6f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4a883b15, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5824a83d, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2892d68, org.springframework.security.web.session.SessionManagementFilter@51c668e3, org.springframework.security.web.access.ExceptionTranslationFilter@576d5deb, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1a942c18]",1
de64a835,Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'orderServiceImpl': Unsatisfied dependency expressed through field 'orderRepository'; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'orderRepository': Cannot resolve reference to bean 'mongoTemplate' while setting bean property 'mongoOperations'; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'mongoTemplate' defined in class path resource [org/springframework/boot/autoconfigure/data/mongo/MongoDataAutoConfiguration.class]: Unsatisfied dependency expressed through method 'mongoTemplate' parameter 0; nested exception is org.springframework.beans.factory.UnsatisfiedDependencyException: Error creating bean with name 'mongoDbFactory' defined in class path resource [org/springframework/boot/autoconfigure/data/mongo/MongoDataAutoConfiguration.class]: Unsatisfied dependency expressed through method 'mongoDbFactory' parameter 0; nested exception is org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'mongo' defined in class path resource [org/springframework/boot/autoconfigure/mongo/MongoAutoConfiguration.class]: Bean instantiation via factory method failed; nested exception is org.springframework.beans.BeanInstantiationException: Failed to instantiate [com.mongodb.MongoClient]: Factory method 'mongo' threw exception; nested exception is java.lang.NoSuchMethodError: com.mongodb.connection.ConnectionPoolSettings$Builder.maxWaitQueueSize(I)Lcom/mongodb/connection/ConnectionPoolSettings$Builder;,13
1fea5808,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@2a225dd7, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@61eaec38, org.springframework.security.web.context.SecurityContextPersistenceFilter@127a7a2e, org.springframework.security.web.header.HeaderWriterFilter@4b34fff9, org.springframework.web.filter.CorsFilter@125290e5, org.springframework.security.web.authentication.logout.LogoutFilter@57c03d88, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@58594a11, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@14008db3, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@78a773fd, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6fa34d52, org.springframework.security.web.session.SessionManagementFilter@1187c9e8, org.springframework.security.web.access.ExceptionTranslationFilter@34f6515b, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4f74980d]",1
0197b933,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1acaf3d, org.springframework.security.web.context.SecurityContextPersistenceFilter@48c76607, org.springframework.security.web.header.HeaderWriterFilter@766653e6, org.springframework.security.web.authentication.logout.LogoutFilter@797b0699, edu.fudan.common.security.jwt.JWTFilter@6986852, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1f81aa00, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1787bc24, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1bab8268, org.springframework.security.web.session.SessionManagementFilter@28b46423, org.springframework.security.web.access.ExceptionTranslationFilter@37fb0bed, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1e4d3ce5]",1
eaa5e9b5,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@4816278d, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4eaf3684, org.springframework.security.web.context.SecurityContextPersistenceFilter@2b175c00, org.springframework.security.web.header.HeaderWriterFilter@563e4951, org.springframework.web.filter.CorsFilter@40317ba2, org.springframework.security.web.authentication.logout.LogoutFilter@6cdba6dc, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@6304101a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3eb81efb, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1ae8bcbc, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3c01cfa1, org.springframework.security.web.session.SessionManagementFilter@4066c471, org.springframework.security.web.access.ExceptionTranslationFilter@1fd14d74, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@35399441]",1
52299502,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@6337c201, org.springframework.security.web.context.SecurityContextPersistenceFilter@4f74980d, org.springframework.security.web.header.HeaderWriterFilter@6d7fc27, org.springframework.security.web.authentication.logout.LogoutFilter@1722011b, edu.fudan.common.security.jwt.JWTFilter@5c669da8, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@58594a11, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@14fa86ae, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@31920ade, org.springframework.security.web.session.SessionManagementFilter@135606db, org.springframework.security.web.access.ExceptionTranslationFilter@127a7a2e, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@57576994]",1
1230672a,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@6d07a63d, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@571c5681, org.springframework.security.web.context.SecurityContextPersistenceFilter@53251a66, org.springframework.security.web.header.HeaderWriterFilter@6057aebb, org.springframework.web.filter.CorsFilter@488d1cd7, org.springframework.security.web.authentication.logout.LogoutFilter@21129f1f, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@176b75f7, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6853425f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@352c1b98, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@68dc098b, org.springframework.security.web.session.SessionManagementFilter@63eef88a, org.springframework.security.web.access.ExceptionTranslationFilter@3370f42, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@14f9390f]",1
82213d24,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@6692b6c6, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1cd629b3, org.springframework.security.web.context.SecurityContextPersistenceFilter@6f1c29b7, org.springframework.security.web.header.HeaderWriterFilter@7b993c65, org.springframework.web.filter.CorsFilter@589da3f3, org.springframework.security.web.authentication.logout.LogoutFilter@407a7f2a, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@495ee280, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4d6025c5, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7f284218, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@39d76cb5, org.springframework.security.web.session.SessionManagementFilter@37911f88, org.springframework.security.web.access.ExceptionTranslationFilter@23202fce, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5f0fd5a0]",3
054e4e83,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1fb19a0, org.springframework.security.web.context.SecurityContextPersistenceFilter@327af41b, org.springframework.security.web.header.HeaderWriterFilter@7674b62c, org.springframework.security.web.authentication.logout.LogoutFilter@2474f125, edu.fudan.common.security.jwt.JWTFilter@6ee4d9ab, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@c7045b9, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@30bce90b, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5a5338df, org.springframework.security.web.session.SessionManagementFilter@662706a7, org.springframework.security.web.access.ExceptionTranslationFilter@198d6542, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@73a8da0f]",1
0e7992f7,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@295cf707, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1130520d, org.springframework.security.web.context.SecurityContextPersistenceFilter@51a9ad5e, org.springframework.security.web.header.HeaderWriterFilter@6aa8e115, org.springframework.web.filter.CorsFilter@5f77d0f9, org.springframework.security.web.authentication.logout.LogoutFilter@239105a8, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@6f1c29b7, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5f20155b, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@72ade7e3, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@463fd068, org.springframework.security.web.session.SessionManagementFilter@5e21e98f, org.springframework.security.web.access.ExceptionTranslationFilter@72ef8d15, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@7b993c65]",3
e8acad83,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@126253fd, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@57db2b13, org.springframework.security.web.context.SecurityContextPersistenceFilter@1a4927d6, org.springframework.security.web.header.HeaderWriterFilter@79207381, org.springframework.web.filter.CorsFilter@475c9c31, org.springframework.security.web.authentication.logout.LogoutFilter@97e93f1, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@34bde49d, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7a6d7e92, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@aba625, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5c86a017, org.springframework.security.web.session.SessionManagementFilter@491b9b8, org.springframework.security.web.access.ExceptionTranslationFilter@60f00693, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@782859e]",2
5769de29,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@72ef8d15, <*> <*> <*> edu.fudan.common.security.jwt.JWTFilter@6aa8e115, <*> <*> org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5e21e98f, <*> <*> org.springframework.security.web.access.intercept.FilterSecurityInterceptor@189cbd7c]",3
55c8d14f,"Creating filter chain: <*> <*> org.springframework.security.web.context.SecurityContextPersistenceFilter@45385f75, org.springframework.security.web.header.HeaderWriterFilter@1f9f6368, <*> org.springframework.security.web.authentication.logout.LogoutFilter@69ee81fc, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@1e16c0aa, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@49c90a9c, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2d29b4ee, <*> org.springframework.security.web.session.SessionManagementFilter@1c9b0314, org.springframework.security.web.access.ExceptionTranslationFilter@5efa40fe, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@3b35a229]",2
ea58966e,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, <*> org.springframework.security.web.context.SecurityContextPersistenceFilter@2f666ebb, org.springframework.security.web.header.HeaderWriterFilter@928763c, <*> <*> org.springframework.security.web.savedrequest.RequestCacheAwareFilter@a1f72f5, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@75c56eb9, <*> org.springframework.security.web.session.SessionManagementFilter@15f47664, org.springframework.security.web.access.ExceptionTranslationFilter@1ec9bd38, <*>",5
eac615b9,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@5a7fe64f, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@38145825, org.springframework.security.web.context.SecurityContextPersistenceFilter@57db2b13, org.springframework.security.web.header.HeaderWriterFilter@7eecb5b8, org.springframework.web.filter.CorsFilter@41330d4f, org.springframework.security.web.authentication.logout.LogoutFilter@5c7bfdc1, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@2584b82d, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@475c9c31, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5c86a017, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1b66c0fb, org.springframework.security.web.session.SessionManagementFilter@126253fd, org.springframework.security.web.access.ExceptionTranslationFilter@1500b2f3, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@6a4f1a55]",1
b7d47446,"Creating filter chain: org.springframework.boot.actuate.autoconfigure.ManagementWebSecurityAutoConfiguration$LazyEndpointPathRequestMatcher@2de56eb2, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@5f8e8a9d, org.springframework.security.web.context.SecurityContextPersistenceFilter@2a7f1f10, org.springframework.security.web.header.HeaderWriterFilter@2ddc9a9f, org.springframework.web.filter.CorsFilter@5745ca0e, org.springframework.security.web.authentication.logout.LogoutFilter@740cae06, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@11392934, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@46cdf8bd, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@f0c8a99, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3ad83a66, org.springframework.security.web.session.SessionManagementFilter@298a5e20, org.springframework.security.web.access.ExceptionTranslationFilter@2e385cce, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@6d4d66d2]",3
c7cc8526,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@55de24cc, org.springframework.security.web.context.SecurityContextPersistenceFilter@5b38c1ec, org.springframework.security.web.header.HeaderWriterFilter@3ad83a66, org.springframework.security.web.authentication.logout.LogoutFilter@26abb146, edu.fudan.common.security.jwt.JWTFilter@dc7df28, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@4722ef0c, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1807e3f6, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@30f842ca, org.springframework.security.web.session.SessionManagementFilter@17bffc17, <*> org.springframework.security.web.access.intercept.FilterSecurityInterceptor@14fc5f04]",2
2cd15a83,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@189cbd7c, org.springframework.security.web.context.SecurityContextPersistenceFilter@3eb91815, org.springframework.security.web.header.HeaderWriterFilter@4bc222e, org.springframework.security.web.authentication.logout.LogoutFilter@30b6ffe0, edu.fudan.common.security.jwt.JWTFilter@7bf3a5d8, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@102cec62, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@34b9f960, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@42e25b0b, org.springframework.security.web.session.SessionManagementFilter@6531a794, org.springframework.security.web.access.ExceptionTranslationFilter@19976a65, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@205d38da]",1
4e4cf2a8,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1be2019a, org.springframework.security.web.context.SecurityContextPersistenceFilter@4d14b6c2, org.springframework.security.web.header.HeaderWriterFilter@333d4a8c, org.springframework.security.web.authentication.logout.LogoutFilter@79207381, edu.fudan.common.security.jwt.JWTFilter@29d80d2b, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@c05fddc, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7b4c50bc, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@58e1d9d, org.springframework.security.web.session.SessionManagementFilter@dc7df28, org.springframework.security.web.access.ExceptionTranslationFilter@14fc5f04, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@6f43c82]",1
9a702204,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2415fc55, org.springframework.security.web.context.SecurityContextPersistenceFilter@19b843ba, org.springframework.security.web.header.HeaderWriterFilter@c667f46, org.springframework.security.web.authentication.logout.LogoutFilter@6f8e8894, edu.fudan.common.security.jwt.JWTFilter@14f232c4, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@77659b30, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1ec9bd38, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@13bc8645, org.springframework.security.web.session.SessionManagementFilter@7b50df34, org.springframework.security.web.access.ExceptionTranslationFilter@35a3d49f, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@34b9f960]",1
76d981ea,"Creating filter chain: org.springframework.security.web.util.matcher.AnyRequestMatcher@1, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@55a147cc, org.springframework.security.web.context.SecurityContextPersistenceFilter@a38c7fe, org.springframework.security.web.header.HeaderWriterFilter@576d5deb, org.springframework.security.web.authentication.logout.LogoutFilter@25641d39, edu.fudan.common.security.jwt.JWTFilter@71ba6d4e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@51c668e3, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@52719fb6, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@738dc9b, org.springframework.security.web.session.SessionManagementFilter@2e3967ea, org.springframework.security.web.access.ExceptionTranslationFilter@4f80542f, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@60099951]",3
6ba2c2f1,"Name List is: Response(status=1, msg=Success, data=[Nan Jing, Shang Hai Hong Qiao, Shang Hai, Bei Jing, Shang Hai, Bei Jing, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou])",1
fac2c974,"Name List is: Response(status=1, msg=Success, data=[Nan Jing, Shang Hai Hong Qiao, Shang Hai, Bei Jing, Shang Hai, Bei Jing, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou])",4
85cd214a,"Name List is: Response(status=1, msg=Success, data=[Nan Jing, Shang Hai Hong Qiao, Shang Hai, Bei Jing, Shang Hai, Bei Jing, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou, Shang Hai, Su Zhou])",2
1a5d1173,[SeatService distributeSeat] Use the previous distributed seat number! <*>,10
3adde63f,[SeatService getLeftTicketOfInterval] The previous distributed seat number is usable! <*>,20
9e0669ae,"Left ticket info is : Response(status=1, msg=Success, data=LeftTicketInfo{soldTickets=[Ticket(seatNo=1363365985, startStation=shanghai, destStation=suzhou), Ticket(seatNo=303408374, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1349295880, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1213247746, startStation=shanghai, destStation=suzhou), Ticket(seatNo=2141734237, startStation=shanghai, destStation=suzhou), Ticket(seatNo=193827327, startStation=shanghai, destStation=suzhou), Ticket(seatNo=966196888, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1229175585, startStation=shanghai, destStation=suzhou)]})",1
2ed45cc6,"Left ticket info is: LeftTicketInfo{soldTickets=[Ticket(seatNo=1363365985, startStation=shanghai, destStation=suzhou), Ticket(seatNo=303408374, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1349295880, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1213247746, startStation=shanghai, destStation=suzhou), Ticket(seatNo=2141734237, startStation=shanghai, destStation=suzhou), Ticket(seatNo=193827327, startStation=shanghai, destStation=suzhou), Ticket(seatNo=966196888, startStation=shanghai, destStation=suzhou), Ticket(seatNo=1229175585, startStation=shanghai, destStation=suzhou)]}",3
